collection_slug,event_type,total_price,id,image_url,image_preview_url,image_thumbnail_url,name,buyer_username,buyer_profile_img_url,seller_username,seller_profile_img_url,timestamp
manzcoin-nftz,successful,0.069,20800619,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #33 / 200,,https://storage.googleapis.com/opensea-static/opensea-profile/6.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:22:15
manzcoin-nftz,successful,0.069,20740192,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #13 / 200,Late2Game331,https://storage.googleapis.com/opensea-static/opensea-profile/30.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:22:15
manzcoin-nftz,successful,0.069,20900441,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #66 / 200,loudogsports,https://storage.googleapis.com/opensea-static/opensea-profile/5.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:22:06
manzcoin-nftz,successful,0.069,20920102,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #88 / 200,socrdave,https://storage.googleapis.com/opensea-static/opensea-profile/20.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:21:47
manzcoin-nftz,successful,0.069,20920271,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #96 / 200,ebelair,https://storage.googleapis.com/opensea-static/opensea-profile/4.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:21:47
manzcoin-nftz,successful,0.069,20800638,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #34 / 200,khay86,https://storage.googleapis.com/opensea-static/opensea-profile/19.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:21:10
manzcoin-nftz,successful,0.069,20739195,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #7 / 200,Spotted,https://storage.googleapis.com/opensea-static/opensea-profile/30.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:21:10
manzcoin-nftz,successful,0.069,20800690,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #38 / 200,ODUGRAD11,https://storage.googleapis.com/opensea-static/opensea-profile/1.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:49
manzcoin-nftz,successful,0.069,20739164,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #2 / 200,AlkalineDale,https://storage.googleapis.com/opensea-static/opensea-profile/24.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:49
manzcoin-nftz,successful,0.069,20743097,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #24 / 200,WenPony,https://storage.googleapis.com/opensea-static/opensea-profile/29.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:49
manzcoin-nftz,successful,0.069,20919705,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #77 / 200,Spotted,https://storage.googleapis.com/opensea-static/opensea-profile/30.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:49
manzcoin-nftz,successful,0.069,20953543,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #200 / 200,Carlini8,https://storage.googleapis.com/opensea-static/opensea-profile/30.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:34
manzcoin-nftz,successful,0.069,20920093,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #87 / 200,Iowahusker,https://storage.googleapis.com/opensea-static/opensea-profile/29.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:34
manzcoin-nftz,successful,0.069,20739179,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #4 / 200,Marcus124,https://storage.googleapis.com/opensea-static/opensea-profile/12.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20743051,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #23 / 200,GameTheoryBro,https://storage.googleapis.com/opensea-static/opensea-profile/7.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20920313,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #100 / 200,SkyHook,https://storage.googleapis.com/opensea-static/opensea-profile/18.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20800993,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #44 / 200,Crusadin,https://storage.googleapis.com/opensea-static/opensea-profile/10.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20948518,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #101 / 200,irblack,https://storage.googleapis.com/opensea-static/opensea-profile/27.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20739209,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #10 / 200,,https://storage.googleapis.com/opensea-static/opensea-profile/11.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20743124,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #27 / 200,ilikesports2,https://storage.googleapis.com/opensea-static/opensea-profile/5.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20656850,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #1 / 200,inreb03,https://storage.googleapis.com/opensea-static/opensea-profile/13.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
manzcoin-nftz,successful,0.069,20740213,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s250,https://lh3.googleusercontent.com/AAmh6zd_glmKCZNNBqUfQySm0hfTQtHH63yTV1McKXFqtNkxcUkoTxXYwY_1obG39AjEm7WYtIauoqmDmcqNf0OWoXHkRPTA5JEn-w=s128,Manzcoin - #16 / 200,TJ16,https://storage.googleapis.com/opensea-static/opensea-profile/5.png,themanz,https://storage.googleapis.com/opensea-static/opensea-profile/23.png,2021-04-02T20:20:25
